"ride_id","booker_id","driver_id","vehicle_id","ride_status_id","pickup_city_id","dropoff_city_id","ride_option_id","payment_method_id","booking_timestamp","pickup_latitude","pickup_longitude","pickup_address","dropoff_latitude","dropoff_longitude","dropoff_address","booker_name","booker_email","booker_phone","driver_name","driver_phone","driver_license","vehicle_license_plate","cancellation_reason_id","travel_distance_km","duration_minutes","passenger_count","pickup_timestamp","dropoff_timestamp","driver_rating","rating","base_fare","distance_fare","time_fare","surge_multiplier","subtotal","tip_amount","total_fare"
"01KHE462SHSQGVMN33VD2Z99YJ","c6ddb6df-1e6f-44de-9143-705a57b86fb2","fcef8c79-e02c-4d36-8b0b-37d42f15aa29","81128409-83e8-4aa6-aca1-22d9700a32c5","2","TH-41","TH-41","4","3","2026-02-14T20:07:03.601349","17.001193618239007","103.07159731622261","บ้านโปร่ง, อำเภอศรีธาตุ, จังหวัดอุดรธานี, ประเทศไทย","17.167026605074295","103.11890250965756","บ้านค้อน้อย, คอนสาย, อำเภอกู่แก้ว, จังหวัดอุดรธานี, ประเทศไทย","เพียงกมล ทำประดู่","gthnmphlkrang@example.org","0-7084-3137","จณิสตา ถนัดหัตถกรรม","+66 7501 1471","82493993","คภ 3793","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KH6GRWH0RVFCFHWPW79C53HT","09f6f551-9e42-45e1-b49f-aaec75150047","3f313923-0bf1-447f-9f11-3a5925183f38","40b5ade9-decc-4a79-9ff2-767f8f2184f2","1","TH-10","TH-10","3","5","2026-02-11T21:13:07.232685","13.764463139425464","100.47999033900695","ชุมชนสันติชนสงเคราะห์, แขวงอรุณอมรินทร์, เขตบางกอกน้อย, กรุงเทพมหานคร, 10700, ประเทศไทย","13.72824702267949","100.45742373814782","แขวงบางจาก, เขตภาษีเจริญ, กรุงเทพมหานคร, กระทุ่มล้ม, 10160, ประเทศไทย","ธีร์ธวันาย แนวพนิช","wnathdaa92@example.com","0 7389 3876","ดวงพร เยาวธนโชค","071926649","63858392","8มษ 5300","1","7.037440656252123","14","1","2026-02-11T21:13:07.232685","2026-02-11T21:27:07.232685","4.9","4","20.0","70.37","28.0","1.0","118.37","0.0","118.37"
"01KJ17SREWS0Q952AV7PF2W2NG","cbfceba6-4383-4243-a96e-82eb51b1a6f1","ee306b81-c74a-4707-815b-461339a97fb3","a2199e19-1b2b-4001-8a8e-b27f99fd3298","1","TH-90","TH-90","2","2","2026-02-22T06:15:48.316541","6.464829634622522","100.81273802624871","อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","6.383285000607075","100.83427499746554","อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","ยุลิน ธูปหอม","naathaphinthuphaswii@example.com","074 177800","อุลัยพร วุฑฒยากร","040464464","18039150","ฮบ 9174","1","13.990945974323395","18","1","2026-02-22T06:15:48.316541","2026-02-22T06:33:48.316541","4.9","4","55.0","90.94","36.0","1.0","181.94","0.0","181.94"
"01KGDEPC5CEHRTQEQ27DA6SX0P","6eadc142-d50a-44f6-8e5e-9827b9a5228b","6a052cd0-02b6-434b-9907-74bd83401025","36d47df0-a89b-4a20-baad-859eefcfc276","1","TH-30","TH-30","5","4","2026-02-02T03:35:46.988047","14.690965076275305","101.59942715219577","วังไทร, อำเภอปากช่อง, จังหวัดนครราชสีมา, ประเทศไทย","14.727328214672838","102.00097542875969","Ban Han, ปักธงชัย, อำเภอปักธงชัย, จังหวัดนครราชสีมา, 30150, ประเทศไทย","หล้า นาฏคายี","nichechtth92@example.com","0 4223 3480","เชิงชาย ยาปะโลหิต","0 808 896 938","51806980","ฬฐ 2592","1","65.14694020800675","50","4","2026-02-02T03:35:46.988047","2026-02-02T04:25:46.988047","4.9","4","80.0","781.76","150.0","1.0","1011.76","0.0","1011.76"
"01KJ3FQM9J041WBWA3MKRP2QG1","d4bc0fbe-b9aa-4985-a7ed-c4734f79a190","5b710fca-9109-4d8f-9364-90841ee63522","915290fa-f193-4cec-ab63-34cb941d42b2","1","TH-41","TH-41","3","3","2026-02-23T03:12:55.986550","17.23348205531232","102.84587845768462","บ้านสวนมอญ, กงพานพันดอน, อำเภอกุมภวาปี, จังหวัดอุดรธานี, ประเทศไทย","17.18222930591289","102.84394586621048","บ้านโคกสว่าง, นาดี, อำเภอหนองแสง, จังหวัดอุดรธานี, 41340, ประเทศไทย","นิมุ ทุมะบุตร์","maaonchyedchwaa@example.com","022 334567","ประภัทร์สรณ์ ธูปะวิโรจน์","+66 (0) 3551 4489","29323330","ฏช 4800","1","8.513915436938346","17","1","2026-02-23T03:12:55.986550","2026-02-23T03:29:55.986550","4.3","4","20.0","85.14","34.0","1.0","139.14","0.0","139.14"
"01KH4Q1PAAX3AZSWBETK752K0C","0dd2102c-7fef-4de3-b7a9-4b72d15200b0","1c32665a-3136-4079-865b-1f796ad54b37","47ad8e94-bd72-42de-9d87-a53800ff6a29","1","TH-30","TH-30","5","4","2026-02-11T04:24:18.378193","15.40571155516929","102.92173430768544","นม.2085, บ้านเมืองยาง, เมืองยาง, อำเภอเมืองยาง, จังหวัดนครราชสีมา, ประเทศไทย","15.238111011325959","102.8526623779913","อำเภอชุมพวง, จังหวัดนครราชสีมา, ประเทศไทย","อชิตะวีร์ ทองสีไพล","suchin94@example.com","+662 421 3234","เพ็ญยุภา ธรรมสถิตไพศาล","0946973741","34924620","4ฮข 538","1","29.96051026450546","25","3","2026-02-11T04:24:18.378193","2026-02-11T04:49:18.378193","4.8","5","80.0","359.53","75.0","1.0","514.53","0.0","514.53"
"01KGDRN5ZJ4S3C61VPHYZGWY2B","7eaab1c6-df35-4d16-b55d-a6945c01dcbd","b4ee030a-b278-4c0b-9233-98d68257e3c4","8306d4e4-9f2f-41ff-baa5-5f933354fa8d","1","TH-77","TH-77","1","4","2026-02-02T06:29:53.650352","11.761924479856386","99.70375886743967","บ้านห้วยใหญ่, อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","11.731908811020846","99.66746251768596","อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","วสิตา หอมสิน","jchatrphiethiiyngkham@example.net","+66 (0) 871 175 732","จรรยพร นักสำหรวจ","+66 840 543 825","38593496","8ซผ 3130","1","7.747600488621639","12","3","2026-02-02T06:29:53.650352","2026-02-02T06:41:53.650352","4.1","4","45.0","69.73","30.0","1.0","144.73","0.0","144.73"
"01KGWTJQHKPDCK4GBSA7T0MBND","a914c07b-6d23-45e8-ba3d-fc5b1d9d3dac","7f988962-b9fa-400d-839b-c8fe9d4fcd1c","47007172-a365-4018-9dfa-3703bde0956a","1","TH-84","TH-84","2","2","2026-02-08T02:52:06.963330","9.224748610737299","99.32039085682499","วัดประดู่, อำเภอเมืองสุราษฎร์ธานี, จังหวัดสุราษฎร์ธานี, ประเทศไทย","9.27340161155403","99.26101213973712","ท่าฉาง, Tha Chang, จังหวัดสุราษฎร์ธานี, ประเทศไทย","คำปลิว ไม้แดง","thraphythamrngkhthnkitt@example.org","0863343046","ภัคศุภางค์ ตันเผ่า","+66 (0) 5059 1119","51300501","2ออ 507","1","12.68611806441606","25","4","2026-02-08T02:52:06.963330","2026-02-08T03:17:06.963330","5.0","5","55.0","82.46","50.0","1.0","187.46","0.0","187.46"
"01KHGKERJG3R2JA8QTEA71N0WJ","0ce66c36-0b71-4fa9-b014-1bd4e4e8500d","7a667db9-0352-47a1-8dfa-0ccd15e52af3","dd8d43ec-bc3a-492d-8077-e5e7f327cc9f","1","TH-10","TH-10","3","3","2026-02-15T19:12:25.552647","13.76474689243481","100.34464192195377","ซอยทวีวัฒนา 19/2, แขวงทวีวัฒนา, เขตทวีวัฒนา, กรุงเทพมหานคร, กระทุ่มล้ม, ท่าตลาด, 10170, ประเทศไทย","13.726449554302231","100.34763202208113","แขวงหนองค้างพลู, เขตหนองแขม, กรุงเทพมหานคร, กระทุ่มล้ม, ยายชา, 10160, ประเทศไทย","ณาร์รีมาน นิลสลัว","enilathat@example.org","038198568","มะลีวัลย์ นาฏคายี","05 173 0598","14518630","ศย 6285","1","6.374137740926831","10","1","2026-02-15T19:12:25.552647","2026-02-15T19:22:25.552647","4.0","3","20.0","63.74","20.0","1.28","132.79","0.0","132.79"
"01KHGNX38N1PAG0ZFS60EC1ZGY","a75e4496-6c99-4645-87b9-e5bc3e6bad2b","32c8b4db-9c46-41ee-8620-36e0f795d1ee","88f55847-8bd3-421e-a97a-a3bbfb39879a","1","TH-50","TH-50","2","4","2026-02-15T19:55:12.405998","17.889363361321188","98.8395620171536","อำเภอดอยเต่า, จังหวัดเชียงใหม่, ประเทศไทย","17.900234721468987","98.80698543918056","ท่าเดื่อ–มืดกา, อำเภอดอยเต่า, จังหวัดเชียงใหม่, ประเทศไทย","อรจิรา ถนัดการเขียน","saaraphantheksraa@example.com","0672523645","ใจกลาง ทองสุกเลิศ","078-835625","10359045","มฆ 8922","1","5.483623710720936","9","2","2026-02-15T19:55:12.405998","2026-02-15T20:04:12.405998","3.9","2","55.0","35.64","18.0","1.27","137.97","0.0","137.97"
"01KGZAY4XBEFC8G5XC0472KSR7","69ca25da-8a96-4f9b-9705-cdf05e3f4fbe","177977a7-1076-4831-8493-c4f5f4a82c58","733dcf9c-8090-4c04-8abd-86ee20cc9e94","1","TH-34","TH-34","1","5","2026-02-09T02:16:27.179701","15.453142215598543","105.47377569545992","บ้านบะไห, อำเภอโขงเจียม, จังหวัดอุบลราชธานี, ประเทศไทย","15.36649789157071","105.47612875550695","บ้านหนองเผือน้อย, อำเภอโขงเจียม, จังหวัดอุบลราชธานี, ประเทศไทย","ซุกรี บุญบำรุง","bchumwra@example.net","095 896 0567","เทพนารี ตระกูลบุญ","058-611468","80453739","4ชฬ 1840","1","14.38613527272496","18","1","2026-02-09T02:16:27.179701","2026-02-09T02:34:27.179701","4.4","4","45.0","129.48","45.0","1.0","219.48","0.0","219.48"
"01KHHP9MWRWEDMGBVT7JDJ0E67","fd1deac2-506f-40a4-bfc0-d01ac23e14d4","48e5facf-e083-4827-a846-c5460489c617","e6740309-2657-4d55-baaa-0d51fe296ded","2","TH-90","TH-90","2","4","2026-02-16T05:21:18.104433","6.685851889762285","100.79165149744014","บ้านลําลอง, นาทวีนอก, อำเภอนาทวี, จังหวัดสงขลา, ประเทศไทย","6.7117872791413715","100.52624718382833","บ้านควนเสม็ด, อำเภอสะเดา, จังหวัดสงขลา, ประเทศไทย","ณปภัช นากกนก","buyyaaailyknkentr@example.org","+66 (0) 2528 8552","เนติลักษณ์ พรมอ่อน","0-7387-9900","44692753","9หฬ 5544","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KH6RV7DMAJEVPB2V2CKW1BY4","0916fad2-35a1-4efe-b12b-94ac9a558869","2797d32f-c52a-4af7-bece-5284e1a457d3","dedeec54-7ce5-4fd0-8279-ff736a68d6e0","1","TH-90","TH-90","4","1","2026-02-11T23:34:12.532156","7.315666706066966","100.56221123563152","ม่วงงาม, ชะแล้, อำเภอสิงหนคร, จังหวัดสงขลา, ประเทศไทย","7.0847999737800755","100.4065578428458","4208, บ้านยางงาม, ท่าช้าง, อำเภอบางกล่ำ, จังหวัดสงขลา, ประเทศไทย","เกริกพล สันตะวงศ์","thiwatrtriiephrinthr@example.org","+66 3318 3161","อัญธิกา มิ่งขวัญ","+66 (0) 879 785 733","31167573","6ธจ 7514","1","46.170487883069676","52","3","2026-02-11T23:34:12.532156","2026-02-12T00:26:12.532156","4.2","2","100.0","692.56","208.0","1.0","1000.56","0.0","1000.56"
"01KJ5ES06BS2RZYD5M21M0XHNN","642d3f78-98bf-4e32-9ef3-a37a106c1999","8fddaf91-65e8-468c-a60f-d93506095e52","a1ffb916-cc21-4ce6-b4fb-b7f7420378bb","1","TH-53","TH-53","3","2","2026-02-23T21:34:41.227756","17.637824994330696","100.71664005892403","1212, Ban Kok Mi, Ban Huai Duea, อำเภอน้ำปาด, จังหวัดอุตรดิตถ์, ประเทศไทย","17.712807144205417","100.69319541790844","น้ำปาด, อำเภอน้ำปาด, จังหวัดอุตรดิตถ์, ประเทศไทย","รัฐพงษ์ ยะผา","gbuyyaaphirmy@example.com","0 815 762 053","จิราภรณ์ นวลฉวี","+66 4131 4851","93218371","หง 3589","1","12.995309107367378","24","1","2026-02-23T21:34:41.227756","2026-02-23T21:58:41.227756","3.7","2","20.0","129.95","48.0","1.0","197.95","0.0","197.95"
"01KGWBDQC8C9B3GN7S52SV7NEK","bca74f16-cb27-482e-9879-9b78c4af0323","17e0254d-91c5-4006-ab3e-19f58aad04ba","a12d9904-eb9a-43af-a647-88555061aabc","1","TH-90","TH-90","3","1","2026-02-07T22:27:14.312282","7.348255550967811","100.4253190590962","บ้านท่าแคง, ชะแล้, อำเภอสิงหนคร, จังหวัดสงขลา, ประเทศไทย","7.37371247949641","100.4100849798407","อำเภอสทิงพระ, จังหวัดสงขลา, 90190, ประเทศไทย","คำ แน่นดุจป้อม","aeplngaimaedng@example.com","046 945135","ใจกลาง ไชยภา","022049710","40315119","ฐม 2427","1","4.91926379447766","16","1","2026-02-07T22:27:14.312282","2026-02-07T22:43:14.312282","4.1","2","20.0","49.19","32.0","1.0","101.19","18","119.19"
"01KHP54SRBQ8SS6P205EC4V9VZ","553c69dd-51ce-49e7-8f29-fd1d32464c56","e29cdc2a-899e-49c2-bc4f-4f5e585c4e10","fb5db596-0f0a-4a6e-b0f0-3beb548d3fa2","2","TH-16","TH-16","4","3","2026-02-17T22:57:45.611536","15.083747684260546","101.36387690930928","Ban Mai, Ban Chong Khaep, อำเภอลำสนธิ, จังหวัดลพบุรี, ประเทศไทย","15.159191341269128","101.26618323737645","อำเภอชัยบาดาล, จังหวัดลพบุรี, ประเทศไทย","ศิริญา นิยมธรรม","lnaakhphanthu@example.net","033114025","ปิยะนันท์ ตราชู","+66 915 768 570","82834299","พช 7597","7","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KGTGM3KMDHKQPZC3XVH2E9SA","789a11d5-9c47-452d-86dc-5d32aa8927b0","553e4adb-661b-469d-be77-6a493d0c6ed1","ffad0ffd-c252-48da-befa-206f069895cd","2","TH-77","TH-77","1","3","2026-02-07T05:19:37.460336","11.90475554396586","99.77617973413827","กม.5, เทศบาลตำบล กม. 5, อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, 77210, ประเทศไทย","11.942224352720599","99.634887497466","อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","เยาวรัตน์ สุวรรณหงษ์","ctrakuulaimeriiyng@example.org","0 975 821 206","เทพนารี สงประเสริฐ","0-7614-5822","97207184","4ฬซ 1864","7","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KGYPAFHYKYHWKB28DECHT3AX","6396a533-dc25-40c0-99a4-2e296bcb3823","8e7e12d7-406e-4d2b-9e9a-c74d11faf250","e8aa2e44-9ba0-4db4-adea-b0c64da1f69c","1","TH-30","TH-30","3","2","2026-02-08T20:16:11.198181","14.374929059733672","102.16641000719316","อำเภอครบุรี, จังหวัดนครราชสีมา, 30250, ประเทศไทย","14.363659987185038","102.15715656023077","อำเภอครบุรี, จังหวัดนครราชสีมา, 30250, ประเทศไทย","อาภัศรา ถ้วนศรี","onaakknk@example.com","031 744911","เกษตร ธรรมสถิตไพศาล","+66 (0) 841 718 621","54386646","ฏห 8597","1","2.395662330444982","7","1","2026-02-08T20:16:11.198181","2026-02-08T20:23:11.198181","4.9","5","20.0","23.96","14.0","1.48","85.78","0.0","85.78"
"01KGG83FPGZ54YX0BX40AZQJJA","714c508c-5ae4-4499-879e-55ccf556bd56","813a6be7-a7c3-4e18-8ad2-b70957303db5","6644cfa3-4a6c-482a-8b83-40bd0d074273","2","TH-10","TH-10","3","2","2026-02-03T05:38:19.856715","13.83664226484644","100.69529563233742","บ้านปัญญาอินทรา P3, แขวงบางชัน, เขตคลองสามวา, กรุงเทพมหานคร, 10510, ประเทศไทย","13.817484675500413","100.71144368558173","มิลตัน เรสซิเดนซ์ รามอินทรา, แขวงมีนบุรี, มีนบุรี, เขตมีนบุรี, กรุงเทพมหานคร, 10510, ประเทศไทย","รมิตา จันอ้น","raachanthr35@example.org","0 5546 9720","สุธินันท์ ทองประดิฐ","0-2440-8972","97776572","7อธ 6081","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KGSENVSDTCXB9KAR6WQDEAHK","d0b0bfed-6cfc-48c4-a07e-5aa93df6ea6c","5aef1202-2b0b-4546-a66c-53a008246b54","7d3b9829-54b9-47b5-9d24-6de4fafb89c6","1","TH-54","TH-54","3","5","2026-02-06T19:26:23.405298","17.866985984486156","99.95915398658599","อำเภอเด่นชัย, จังหวัดแพร่, 54110, ประเทศไทย","17.810664067466572","99.97455526644544","อำเภอเด่นชัย, จังหวัดแพร่, 54110, ประเทศไทย","ภานุวัตร เดชคุ้ม","renuuenum@example.org","0-4050-3765","วุฒิ นิยมธรรม","037593671","49484197","2ธน 4711","1","9.665790475582384","13","1","2026-02-06T19:26:23.405298","2026-02-06T19:39:23.405298","4.4","5","20.0","96.66","26.0","1.22","174.05","0.0","174.05"
"01KJE7J2MMFBDFNNGXFQ8V1B99","f24e23da-a014-4b0e-8599-698c5ee984aa","99797994-e3a4-48ab-ac2d-e800e915fbf5","8c188425-9e06-4229-93fd-70ae7cc6a48c","1","TH-40","TH-40","2","4","2026-02-27T07:21:44.212295","16.506712930091638","102.57417016631366","ขก.2046, บ้านนาฝาย, หนองบัว, อำเภอบ้านฝาง, จังหวัดขอนแก่น, 40240, ประเทศไทย","16.564140322227402","102.57693182627084","ขก.2063, บ้านภูเขาวง, โคกสูง, อำเภอหนองเรือ, จังหวัดขอนแก่น, ประเทศไทย","สันชัย ดาตู","bunyaaphisnthnphathr@example.com","0 4308 8696","ยศพนต์ ถมปัด","+66 941 154 164","84220701","7ชฎ 5610","1","9.542991438745116","19","1","2026-02-27T07:21:44.212295","2026-02-27T07:40:44.212295","4.8","5","55.0","62.03","38.0","1.49","230.99","0.0","230.99"
"01KH9ZFJXZBZHBBDVH5CQ44DXQ","210183b9-e4cd-4497-b5d1-bfda463bd52e","6e59df0f-ae78-40e2-96e2-19cea9caf4e8","cbdc6cfb-8984-4678-8d87-1d55a7e9cbb9","2","TH-10","TH-10","5","5","2026-02-13T05:27:54.431667","13.693330187702092","100.4628670225445","ชุมชนเรือนไทยพัฒนา, แขวงจอมทอง, เขตจอมทอง, กรุงเทพมหานคร, กระทุ่มล้ม, 10150, ประเทศไทย","13.816152693970867","100.89114398522311","แขวงกระทุ่มราย, เขตหนองจอก, กรุงเทพมหานคร, ศาลาแดง, 10530, ประเทศไทย","สุรนัย ศรีสัตย์","buyyaaphirmysurwach@example.net","+664 711 7239","โชติวุฒิ มนทอง","0823719441","46901276","8ฮง 9225","4","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KHMG8JV1K8TER89AJNVYVGDJ","45bf1a97-f96f-486f-b3a1-2e8de318dff8","30ce4c23-ba61-4726-b50d-c74717e3e09f","65ad1697-e0d7-49a8-8d29-3e8ded2b13ad","1","TH-20","TH-20","2","4","2026-02-17T07:33:35.073080","13.227502742500267","101.27596846711357","หนองไผ่แก้ว, อำเภอบ้านบึง, จังหวัดชลบุรี, ประเทศไทย","13.245890956858059","101.22892692607563","หนองไผ่แก้ว, อำเภอบ้านบึง, จังหวัดชลบุรี, 20220, ประเทศไทย","สุธาวี นักสำหรวจ","nitisaakhaasmpng@example.com","0 667 860 550","อธิวัตร นิลวิมล","+66 (0) 3426 6159","34923137","ทส 8391","1","8.233935128217999","17","1","2026-02-17T07:33:35.073080","2026-02-17T07:50:35.073080","4.6","4","55.0","53.52","34.0","1.36","193.83","0.0","193.83"
"01KJ1ZXV6SGYQ57X1V8Z4TGFF6","0c9fe194-b2b8-44b2-8cd6-0921e10e92a0","72c2038c-880a-4580-b867-18c1870ba986","8af827e3-7b11-42d5-949c-4c8f57be1681","1","TH-50","TH-55","6","4","2026-02-22T13:17:28.025415","19.39594156182334","98.86162479367594","แม่นะ, อำเภอเชียงดาว, จังหวัดเชียงใหม่, ประเทศไทย","18.203485808648047","100.69914379050059","บ้านใหม่จัดสรร, ศรีษะเกษ, อำเภอนาน้อย, จังหวัดน่าน, ประเทศไทย","ปัณณธร ทวนไชย์","mnaychyaaaetkul@example.org","047787069","ฐิติยาพร บุญศล","049754637","54519454","จจ 6153","1","351.5958046200368","280","5","2026-02-22T13:17:28.025415","2026-02-22T17:57:28.025415","3.9","3","150.0","7031.92","1400.0","1.0","8581.92","0.0","8581.92"
"01KHBE2P0XF13ZKX62Q3F8N081","ea58e096-9386-41d3-bb1f-236e173c29d5","6b8bdef9-a9af-4da7-8082-3475981182fb","adfcfc68-62b4-4adb-9b2e-169a0914a95f","1","TH-84","TH-84","5","1","2026-02-13T19:02:14.685062","8.831019276969057","99.4707764112424","คลองปราบ, อำเภอบ้านนาสาร, จังหวัดสุราษฎร์ธานี, ประเทศไทย","8.742650078877809","99.48361846944081","คลองปราบ, อำเภอบ้านนาสาร, จังหวัดสุราษฎร์ธานี, ประเทศไทย","มารีนี อุ่นอก","anthikaa42@example.com","+66 (0) 971 185 405","สุภัทริดา ฉัพพรรณธนกูร","043-652067","82922156","3ผฐ 5525","1","14.812872855986367","33","3","2026-02-13T19:02:14.685062","2026-02-13T19:35:14.685062","4.9","5","80.0","177.75","99.0","1.39","495.88","85","580.88"
"01KGX9ZRJPTGE3DZBGPM7965AZ","9bd274b0-5ad7-44d0-8b0c-9bac4e4e1313","56adeaf6-d46e-4ee8-be2d-4cfca1daec02","d84f5384-727f-446f-80ca-2b4b60a9cc3f","2","TH-40","TH-40","1","4","2026-02-08T07:21:22.646225","16.76766790478922","103.1634886193607","บ้านดูนสาด, น้ำอ้อม, อำเภอกระนวน, จังหวัดขอนแก่น, ประเทศไทย","16.795741408493363","103.11647199783211","ขก.4039, บ้านคำครึ่ง, ห้วยยาง, อำเภอกระนวน, จังหวัดขอนแก่น, 40170, ประเทศไทย","โยธิการ์ ร่มธิติรัตน์","ythayaaophchn@example.com","+66 3997 7840","บุญญามี หนักแน่น","+66 669 076 470","44729891","9สท 9588","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KHF558JMP6C4C04TBYQX72XB","139db3c7-3767-4369-a41a-e85deb92d071","97261487-9cc1-4141-8ae5-50207e92711f","17eb6b02-cf74-4637-9195-5ac425e8a58b","1","TH-12","TH-12","5","4","2026-02-15T05:43:19.764775","13.918696593988034","100.44319095490485","ตำบลบางพลับ, เทศบาลเมืองบางพลับ, อำเภอปากเกร็ด, จังหวัดนนทบุรี, 11120, ประเทศไทย","14.063612535419097","100.2712202469956","นบ.5024, บ้านหม่อมแช่ม, ตำบลไทรใหญ่, องค์การบริหารส่วนตำบลไทรใหญ่, อำเภอไทรน้อย, จังหวัดนนทบุรี, 11150, ประเทศไทย","เทพนารี นาฏคายี","phrmnsuaihlan@example.com","055 335235","นภนต์ มนทอง","02 490 0747","90707119","จช 6292","1","36.81157217749033","33","2","2026-02-15T05:43:19.764775","2026-02-15T06:16:19.764775","3.6","2","80.0","441.74","99.0","1.0","620.74","0.0","620.74"
"01KGD4HCAGMD62YDS0R5SQ8P4X","d7ab6061-9a06-4f03-93bc-02d08cc94274","3add82c0-3c2b-4663-acbf-baaddd083276","e2b2caf0-50c8-4272-85d2-f6a7d9e9dfe2","1","TH-80","TH-80","1","1","2026-02-02T00:38:17.552968","8.24360905207758","99.42649296125153","บ้านสระนางมโนราห์, ทุ่งสัง, อำเภอทุ่งใหญ่, จังหวัดนครศรีธรรมราช, 80240, ประเทศไทย","8.421266349257543","99.45418525466593","บ้านนาเส, ปากน้ำฉวาง, อำเภอฉวาง, จังหวัดนครศรีธรรมราช, ประเทศไทย","จินต์จุฑา คำลือ","unaakhphanthu@example.net","+665 632 7613","ประวี ถนอมมนุษย์","0 7753 9787","98514535","8วน 1260","1","29.825760707375","25","4","2026-02-02T00:38:17.552968","2026-02-02T01:03:17.552968","3.9","3","45.0","268.43","62.5","1.0","375.93","0.0","375.93"
"01KHYFN400QHWE8WR6M9SVCN89","cacb0a96-0bf3-4c2f-9dd4-374f6063cee0","b4e6aa82-4f2b-478b-ab81-a8a0d8f2d250","51b47c48-74e8-4bc9-9e48-3d89c24ddd29","1","TH-12","TH-12","2","2","2026-02-21T04:35:21.600391","13.868630335086426","100.42654901935133","บ้านคลองบางเดื่อ, ตำบลบางรักใหญ่, องค์การบริหารส่วนตำบลบางรักใหญ่, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","13.921231069387089","100.39376655677657","บ้านค่ายสาม, ตำบลพิมลราช, เทศบาลเมืองพิมลราช, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","ชัฎชา ถุงเงิน","ddamrihchb@example.net","0-4462-8422","คมกฤชญ์ น้ำทิพย์","0-2775-6248","96885745","ผศ 8051","1","10.220147232525662","13","3","2026-02-21T04:35:21.600391","2026-02-21T04:48:21.600391","4.8","5","55.0","66.43","26.0","1.0","147.43","0.0","147.43"
"01KJ2GCBAS75KWWY4A4SCN60J4","1e351892-60bb-4347-ac3d-35e5a3e07465","f4e02a48-dacc-484a-9756-a1d7f73e39fb","79bcfdbe-b356-41c1-b7ee-506ce0a82c38","2","TH-84","TH-84","1","4","2026-02-22T18:05:00.505237","9.116727857303456","98.93614838389263","อำเภอคีรีรัฐนิคม, จังหวัดสุราษฎร์ธานี, 84180, ประเทศไทย","9.07744078352753","98.96186652445286","คีรีรัฐนิคม, อำเภอคีรีรัฐนิคม, จังหวัดสุราษฎร์ธานี, ประเทศไทย","อนุวัช ทองเนื้อดี","nichnanth46@example.net","+66 654 736 890","ทิมาภรณ์ พีระเพ็ญกุล","0-4536-8087","24106950","1รธ 54","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KJHD25S31EXX9KM1T117H7VW","22f9329c-b9aa-42f4-b550-f8d286577448","7fc44ca1-98b7-430d-87cd-f9681c569444","19ecd774-a270-4b21-9bcc-25b9a1d0e9aa","1","TH-32","TH-32","1","4","2026-02-28T12:55:37.891071","15.269676382774188","103.90832496577889","สร.3044, บ้านโนน, อำเภอรัตนบุรี, จังหวัดสุรินทร์, ประเทศไทย","15.19672636780945","103.93653505494018","อำเภอโนนนารายณ์, จังหวัดสุรินทร์, ประเทศไทย","ปิยะนันท์ ธัญาโภชน์","thiphrdaa70@example.net","048 988464","ศุภนุนาย ถนัดการยนต์","097 803 8038","56739014","กฉ 9623","1","12.933283339752657","18","4","2026-02-28T12:55:37.891071","2026-02-28T13:13:37.891071","5.0","3","45.0","116.4","45.0","1.0","206.4","0.0","206.4"
